hotel,hotelLabel,country,countryLabel
http://www.wikidata.org/entity/Q29504679,Former Cart-shed and Stable at Dudley Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29505252,Former coachhouse and stable of the Lion Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29505278,Sun Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29505530,The Plough Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29505546,Cottage by Nant-y-ffin Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29505605,Dovey Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29505765,The Castle Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29505783,Crown Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29506137,Stable block to N of The Grapes Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29506196,Automobile Association call box by Hafod Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29506483,White Hall Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29506548,Forecourt wall and gate piers on S side of the Bulkeley Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29506815,The King's Head Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29507558,"No.12 (Dragon Hotel) and No.14 (Gerald Oliver Antiques), 15,Albany Terrace, Haverfordwest",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29507562,Pembroke House Hotel including area railings,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29507708,Llansantffraid Court Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29507847,"Nos.28 & 30 Clwyd Street, (Eagles Hotel) , Ruthin",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29507897,Stable & Coach-house to rear of Wynnstay Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29525851,Adler,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q29530225,Q29530225,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q29635792,Universal's Cabana Bay Beach Resort,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q29636858,Sportsman Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29641084,The Stafford,,
http://www.wikidata.org/entity/Q29641724,Hotel Reichert,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q29641801,Burritt Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q29641892,Brazelton House Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q29641903,Harlan House Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q29643973,Red Fox Inn,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q29645460,Maison Souquet,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q29777109,ANA CROWNE PLAZA CHITOSE,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q29785661,Hotel Europa in Haldenstrasse,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q29791590,Wolverine Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q29837468,Q29837468,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q29879741,Latchis Hotel and Theatre,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q29890376,Q29890376,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q29933608,Q29933608,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q29948012,DoubleTree by Hilton Hotel Edinburgh Airport,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q29948631,Conrad Pune,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q29960130,Q29960130,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q29960169,Q29960169,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q29964580,Q29964580,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q26616702,Bath Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26616746,Glengary Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26617105,Part Of Bull Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26617302,The Griffin Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26617379,Windermere Hotel (Excluding Modern Additions),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26617524,Taplow House Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26617661,Shoulder Of Mutton Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26617886,The Red Lion Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26617955,Sallyport Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26617971,Hampshire Court Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26618136,Globe Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26618292,The Colcombe Castle Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26618531,Mount Pleasant Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26618535,Riviera Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26619147,Lammas Park Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26619173,Colehayes Park Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26619551,Charles Cotton Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26619858,Devonshire Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26619917,The Derwent Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620119,Howard Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620137,Scotch Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620190,The Bush Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620342,Belmount Hotel And Adjoining Outbuilding,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620451,Cross Keys Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620530,Globe Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620647,Royal Crown Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620727,The Bull Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620731,The Royal Star Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26620882,Bligh's Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26621161,Pegwell Village Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26621524,Europa Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26621543,Crown And Anchor Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26622127,Peveril Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26622583,The White Hart Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26622865,Old Hall Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26622873,The Dolphin Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26622896,Rose And Crown Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26623110,The Calverley Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26623130,The George Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26623191,Swan Hotel (Excluding Adjoining Dickens Bar),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26623531,The George Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26624016,The Swan Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26624199,Marsh Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26624350,Lodge To The Greenway Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26624387,The Royal Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26624409,Newton House Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26624411,The Bear Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26624618,Burleigh Court Hotel Including Garden Steps And Gateway,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26624685,Painswick Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26624742,Manor Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26625201,Mile Stone Opposite Old Farmhouse Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26625308,The Close Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26625724,The Brookside Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26625749,Redesdale Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26625972,"Delaney's Hotel And Restaurant, Middle Court And West Wing, Stardens",http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26625975,George Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26626063,Kings Arms Hotel (North-East Block),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26626624,The Bull Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26626657,Kings Head Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26626766,The Crown Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26627023,Talbot Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26627636,The Anchor Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26627845,The George Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26627881,The Grand Hotel Including Surrounding Wall,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26627887,Burlington Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26627915,Hotel Ambassador  Southcliff,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26628331,Shrewsbury Arms Hotel. Coach House Block Of Shrewsbury Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26628551,The Oak Hotel And Restaurant,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26628565,Market Cross Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629016,The Gables Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629034,Cross Lane House Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629075,Copper Beach Hotel Including 2 Piers To Forecourt,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629079,Crown Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629151,The George Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629287,Combe House Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629770,Station Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629771,The Lord Nelson Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629886,House Adjoining Londesborough Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26629913,The Beverley Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26630154,Bell Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26630256,Royal Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26630307,The George Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26631564,Bush Hall Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26631586,The Wellington Inn Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26631741,Valentia Arms Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26631968,The Gainsborough House Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26632520,Corse Lawn House Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26632727,Mount Pleasant Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26632750,The Tudor Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26632869,The Cage Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26633317,Star Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26633619,St Andrew's House Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26633633,Raven Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26633654,Evesham Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26633901,The Royal Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26634165,New Park Manor Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26634225,Nayland Rock Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26634442,The Riverside Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26634524,White Horse Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q26635674,The Bull Hotel,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q55235022,Château de l'Île (Ostwald),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q55317690,Hotel Horizont,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55322391,Pousada da Marquesa,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q55347999,Hilton Barcelona,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q55367921,Hotel Eurostars Zaragoza,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q55368924,Hotel Hiberus,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q55369531,Hotel NH Collection Gran Hotel de Zaragoza,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q55412686,Q55412686,http://www.wikidata.org/entity/Q45,Portugal
http://www.wikidata.org/entity/Q55422681,Tenute Bonaria,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55425672,Q55425672,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q55429233,Hotel Torre Vermella,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q55440819,Palazzo Lion Morosini,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55442328,Q55442328,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55451404,Southern Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q55451739,Lindell Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q55454106,Hotel 1948 Manresa,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q55454175,Hotel Els Noguers,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q55462853,The Hermitage hotel,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q55472393,Q55472393,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55497964,Q55497964,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55498082,Q55498082,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55498094,Q55498094,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55502646,Q55502646,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55508344,Q55508344,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55533728,Hotel Nikko Niigata,http://www.wikidata.org/entity/Q17,Japan
http://www.wikidata.org/entity/Q55593845,Q55593845,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55594262,Q55594262,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55603716,Alonzo Ward Hotel,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q55606216,Bushranger Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55618967,Hilton London Heathrow Airport,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q55619530,Q55619530,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55624311,Q55624311,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55628401,"Palace Hotel, Broken Hill",http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55632051,"Royal Hotel, Cooma",http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55646230,Mango House Villas and Suites,http://www.wikidata.org/entity/Q869,Thailand
http://www.wikidata.org/entity/Q55647891,The Croke Park,http://www.wikidata.org/entity/Q27,Ireland
http://www.wikidata.org/entity/Q55650054,Q55650054,http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q55651224,Q55651224,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55651678,Q55651678,http://www.wikidata.org/entity/Q42620,Palestinian National Authority
http://www.wikidata.org/entity/Q55652088,"Southern Sun Cape Sun hotel, Cape Town",http://www.wikidata.org/entity/Q258,South Africa
http://www.wikidata.org/entity/Q55652526,The River Lee,http://www.wikidata.org/entity/Q27,Ireland
http://www.wikidata.org/entity/Q55655387,Hotel Atenea,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q55657321,Q55657321,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q55657321,Q55657321,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q55662550,Oberwaid Hotel St. Gallen,http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q55663794,Q55663794,http://www.wikidata.org/entity/Q212,Ukraine
http://www.wikidata.org/entity/Q55670348,Bull and Mouth Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55670431,Q55670431,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55697013,Q55697013,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q55711920,Q55711920,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55722329,Hotel Paulíny,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55740243,Q55740243,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55740339,Q55740339,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55757237,George Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55758943,Craig's Royal Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55758977,Lijiang Waterfall Hotel,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q55762397,Provincial Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55764231,Tanswell's Commercial Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55779881,Imperial Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55782270,Club Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55804868,Hotel Ercolini e Savi,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55807363,Hotel Mediterraneo,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55807374,Hotel San Marco,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55807383,Grand Hotel Croce di Malta,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55807390,Hotel Arnolfo,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55807400,Hotel Royal Palace,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55807417,Grand Hotel Tettuccio,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55807458,Hotel Mirò,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55807460,Petit Château,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55809529,Hótel Höfn,http://www.wikidata.org/entity/Q189,Iceland
http://www.wikidata.org/entity/Q55809537,Hotel Edda,http://www.wikidata.org/entity/Q189,Iceland
http://www.wikidata.org/entity/Q55809655,Bird of Paradise Hotel,http://www.wikidata.org/entity/Q691,Papua New Guinea
http://www.wikidata.org/entity/Q55810096,Lonsdale Quay Hotel,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q55820561,Hopwood Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55832450,Pinnacle Hotel at the Pier,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q55832497,North Vancouver Hotel,http://www.wikidata.org/entity/Q16,Canada
http://www.wikidata.org/entity/Q55834413,Devonshire Arms Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55838535,Fyansford Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55840395,Jura Hôtel,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q55841302,"Family Hotel, Guildford",http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55865629,Hampton by Hilton Liverpool City Centre,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q55877163,Q55877163,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55877431,Q55877431,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55889017,Q55889017,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55904220,Grand Hotel & La Pace,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q55907910,Mitre Tavern,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q55932902,Hótel Smyrlabjörg,http://www.wikidata.org/entity/Q189,Iceland
http://www.wikidata.org/entity/Q55956628,Q55956628,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q55985580,Hotel Château les Merles,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q56007459,Q56007459,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q56008749,Hilton London Canary Wharf,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q56008842,Q56008842,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q56042021,Q56042021,http://www.wikidata.org/entity/Q30,United States of America
http://www.wikidata.org/entity/Q56042088,London Inn,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56042535,Q56042535,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q56042578,Q56042578,http://www.wikidata.org/entity/Q213,Czech Republic
http://www.wikidata.org/entity/Q56042899,Victoria House,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56051943,George Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56052501,Bruce Rock Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56052704,Cornwall Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56052705,Coronado Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053033,Greenough Hotel (fmr),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053329,Locomotive Hotel - Site,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053332,London Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053527,Mundaring Weir Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053654,Old Junction Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053764,Peninsula Hotel (fmr),http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053765,"Peninsula Hotel (fmr), Boatsheds & Stingray Point",http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053919,Rose and Crown Hotel,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053921,"Rose Hotel & Sample Room, Bunbury",http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q56053985,"Shamrock Hotel, Northam",http://www.wikidata.org/entity/Q408,Australia
